generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,100,0.6,0.03,0.75,35,True,-22.24458761366648,0.0348842671347848,10
10,100,0.6,0.05,0.55,10,True,-22.223929033659108,0.04973012934547338,10
10,100,0.6,0.05,0.55,20,True,-22.239360743204813,0.04067781417479422,10
10,100,0.6,0.05,0.55,35,True,-22.245956316815995,0.058709516912487235,10
10,100,0.6,0.05,0.65,10,True,-22.219665494743364,0.03233777311932646,10
10,100,0.6,0.05,0.65,20,True,-22.256265831335824,0.02247305186391293,10
10,100,0.6,0.05,0.65,35,True,-22.23868041621959,0.04754539906078482,10
10,100,0.6,0.05,0.75,10,True,-22.265624887539616,0.048985383248401806,10
10,100,0.6,0.05,0.75,20,True,-22.217934314272668,0.05910925624560175,10
10,100,0.6,0.05,0.75,35,True,-22.199018201296354,0.06668109150742856,10
10,100,0.7,0.01,0.55,10,True,-22.236460583590453,0.06248833716016634,10
10,100,0.7,0.01,0.55,20,True,-22.245699252542675,0.04417877425225374,10
10,100,0.7,0.01,0.55,35,True,-22.214995064855568,0.055736343854889396,10
10,100,0.7,0.01,0.65,10,True,-22.209988442533675,0.07047087529803826,10
10,100,0.7,0.01,0.65,20,True,-22.229436807735453,0.026375664391375914,10
10,100,0.7,0.01,0.65,35,True,-22.218989044399198,0.022409956770814247,10
10,100,0.7,0.01,0.75,10,True,-22.256856302974402,0.0485431926547346,10
10,100,0.7,0.01,0.75,20,True,-22.225393857756117,0.06519357625377856,10
10,100,0.7,0.01,0.75,35,True,-22.2318743397531,0.04998948684404383,10
10,100,0.7,0.03,0.55,10,True,-22.207167842317705,0.05851968808736683,10
10,100,0.7,0.03,0.55,20,True,-22.230238731841663,0.054611098624439414,10
10,100,0.7,0.03,0.55,35,True,-22.273467948340524,0.014715780381094782,10
10,100,0.7,0.03,0.65,10,True,-22.1871270334044,0.07342095435892046,10
10,100,0.7,0.03,0.65,20,True,-22.20212750742629,0.07978660012860393,10
10,100,0.7,0.03,0.65,35,True,-22.181401636014172,0.056666283146032996,10
10,100,0.7,0.03,0.75,10,True,-22.280647946739162,0.0341976647008817,10
10,100,0.7,0.03,0.75,20,True,-22.218915459873635,0.047744653229564706,10
10,100,0.7,0.03,0.75,35,True,-22.246339461485743,0.059150068094528545,10
10,100,0.7,0.05,0.55,10,True,-22.227692889688658,0.047023610882585304,10
10,100,0.7,0.05,0.55,20,True,-22.27020628646519,0.02879596126765772,10
10,100,0.7,0.05,0.55,35,True,-22.22859439527166,0.05771370523410712,10
10,100,0.7,0.05,0.65,10,True,-22.270393655190677,0.024345275323481994,10
10,100,0.7,0.05,0.65,20,True,-22.253177865484187,0.02860371545362271,10
10,100,0.7,0.05,0.65,35,True,-22.231264012860464,0.03152997653482072,10
10,100,0.7,0.05,0.75,10,True,-22.2939908957968,0.022926974851916148,10
10,100,0.7,0.05,0.75,20,True,-22.24133093155885,0.030324452716882985,10
10,100,0.7,0.05,0.75,35,True,-22.25019278053984,0.04063970616424568,10
10,100,0.8,0.01,0.55,10,True,-22.226490399692825,0.057666928251064155,10
10,100,0.8,0.01,0.55,20,True,-22.251403368729264,0.03840423925341296,10
10,100,0.8,0.01,0.55,35,True,-22.2611089291272,0.038009097997814524,10
10,100,0.8,0.01,0.65,10,True,-22.24068999800948,0.05345564934385204,10
10,100,0.8,0.01,0.65,20,True,-22.220047650032992,0.009158601753572998,10
10,100,0.8,0.01,0.65,35,True,-22.232460924975715,0.045032346484204414,10
10,100,0.8,0.01,0.75,10,True,-22.251120238113597,0.02688170462220937,10
10,100,0.8,0.01,0.75,20,True,-22.192857006631293,0.044543452821582286,10
10,100,0.8,0.01,0.75,35,True,-22.178140254666427,0.04576565025734821,10
10,100,0.8,0.03,0.55,10,True,-22.209762766179562,0.030282337379985615,10
10,100,0.8,0.03,0.55,20,True,-22.219592657908052,0.048453927615638756,10
10,100,0.8,0.03,0.55,35,True,-22.256518548813577,0.02811896726257691,10
10,100,0.8,0.03,0.65,10,True,-22.273907174050528,0.015777434070986817,10
10,100,0.8,0.03,0.65,20,True,-22.240411202652247,0.026810521933678704,10
10,100,0.8,0.03,0.65,35,True,-22.229632560983102,0.02262897185465996,10
10,100,0.8,0.03,0.75,10,True,-22.244454818213182,0.023225048618544724,10
10,100,0.8,0.03,0.75,20,True,-22.217338370326075,0.05219173568040942,10
10,100,0.8,0.03,0.75,35,True,-22.216761115254073,0.05297722638576793,10
10,100,0.8,0.05,0.55,10,True,-22.239136440962465,0.040388485529655266,10
10,100,0.8,0.05,0.55,20,True,-22.19483928560115,0.041028245178658336,10
10,100,0.8,0.05,0.55,35,True,-22.240466239880856,0.025260527311937987,10
10,100,0.8,0.05,0.65,10,True,-22.248420590618462,0.03511482281082775,10
10,100,0.8,0.05,0.65,20,True,-22.252470252111674,0.015403325665127024,10
10,100,0.8,0.05,0.65,35,True,-22.266053225742212,0.047998522879363875,10
10,100,0.8,0.05,0.75,10,True,-22.23683433780403,0.032651468345804555,10
10,100,0.8,0.05,0.75,20,True,-22.25884836476941,0.06721857136886898,10
10,100,0.8,0.05,0.75,35,True,-22.23465471762373,0.04047448870491227,10
30,10,0.6,0.01,0.55,10,True,-21.99039087701878,0.22446096013552475,30
30,10,0.6,0.01,0.55,20,True,-21.98980673957118,0.24330659842600735,30
30,10,0.6,0.01,0.55,35,True,-22.02660510807516,0.13384815079666967,30
30,10,0.6,0.01,0.65,10,True,-22.034614943029887,0.22595759129367873,30
30,10,0.6,0.01,0.65,20,True,-22.124773501974754,0.13852760957712518,30
30,10,0.6,0.01,0.65,35,True,-22.144629160833336,0.08354190271327713,30
30,10,0.6,0.01,0.75,10,True,-22.0758319195386,0.11715177689482655,30
30,10,0.6,0.01,0.75,20,True,-21.973684444850655,0.19831175465057047,30
30,10,0.6,0.01,0.75,35,True,-22.10198372869869,0.12927855211089298,30
30,10,0.6,0.03,0.55,10,True,-22.062748850664942,0.13236737918502356,30
30,10,0.6,0.03,0.55,20,True,-22.08013598879223,0.13287131756021447,30
30,10,0.6,0.03,0.55,35,True,-22.098450881445807,0.1102246594121494,30
30,10,0.6,0.03,0.65,10,True,-22.23039989677245,0.08769133463033546,30
30,10,0.6,0.03,0.65,20,True,-21.94846311229203,0.39193389920533767,30
30,10,0.6,0.03,0.65,35,True,-22.113601859065195,0.17122351997392468,30
