generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
30,10,0.6,0.03,0.55,20,False,7.59707568060629,4.26555214941489,30
30,10,0.6,0.03,0.55,35,False,4.140559079134912,2.2612084963607217,30
30,10,0.6,0.03,0.65,10,False,6.256936489574735,3.413537998428879,30
30,10,0.6,0.03,0.65,20,False,10.104422130229482,5.523582478487238,30
30,10,0.6,0.03,0.65,35,False,7.40319374755047,3.742285452530806,30
30,10,0.6,0.03,0.75,10,False,5.899987776228637,3.8203966472338675,30
30,10,0.6,0.03,0.75,20,False,9.06330921187863,4.351432884465187,30
30,10,0.6,0.03,0.75,35,False,6.650976243500166,3.0829702636295573,30
30,10,0.6,0.05,0.55,10,False,6.384511636194399,2.6185264168881797,30
30,10,0.6,0.05,0.55,20,False,4.93174191961888,2.175297023844365,30
30,10,0.6,0.05,0.55,35,False,3.882997337944593,3.2826742761503898,30
30,10,0.6,0.05,0.65,10,False,7.972665342086258,2.4187668305359247,30
30,10,0.6,0.05,0.65,20,False,6.424286201965128,1.6244483717670868,30
30,10,0.6,0.05,0.65,35,False,5.797524513592028,3.8143554410356395,30
30,10,0.6,0.05,0.75,10,False,10.196264542555479,4.0674506653056985,30
30,10,0.6,0.05,0.75,20,False,6.805889559980657,3.4717563998706513,30
30,10,0.6,0.05,0.75,35,False,9.823480115199825,5.326340493773672,30
30,10,0.7,0.01,0.55,10,False,6.626166158782293,4.614426991741998,30
30,10,0.7,0.01,0.55,20,False,8.9184166784042,3.215240996013848,30
30,10,0.7,0.01,0.55,35,False,8.86803375554174,4.903423718786708,30
30,10,0.7,0.01,0.65,10,False,7.703327052801132,4.410673691613797,30
30,10,0.7,0.01,0.65,20,False,9.222370042364892,3.8647715696898772,30
30,10,0.7,0.01,0.65,35,False,7.712860833316746,4.445755595626357,30
30,10,0.7,0.01,0.75,10,False,9.141706577368316,4.55883318571029,30
30,10,0.7,0.01,0.75,20,False,12.569652958846154,5.05014698978223,30
30,10,0.7,0.01,0.75,35,False,11.683112859440001,5.055692902952531,30
30,10,0.7,0.03,0.55,10,False,5.542685647021627,1.1900105730894834,30
30,10,0.7,0.03,0.55,20,False,4.981114842678336,5.304520988326654,30
30,10,0.7,0.03,0.55,35,False,5.1810231570362175,3.4339225793304817,30
30,10,0.7,0.03,0.65,10,False,8.279163623724656,2.1710711983734017,30
30,10,0.7,0.03,0.65,20,False,6.180017257428364,2.7260998580194076,30
30,10,0.7,0.03,0.65,35,False,6.647965686814962,3.654573218585539,30
30,10,0.7,0.03,0.75,10,False,5.722890083857724,2.0194817913615766,30
30,10,0.7,0.03,0.75,20,False,9.4115912929711,4.306797328770183,30
30,10,0.7,0.03,0.75,35,False,8.780606687342065,4.351022311357556,30
30,10,0.7,0.05,0.55,10,False,3.7118537561980705,1.1932018823162118,30
30,10,0.7,0.05,0.55,20,False,7.063150235892022,2.489134324002665,30
30,10,0.7,0.05,0.55,35,False,4.014545057059444,2.6971302820195153,30
30,10,0.7,0.05,0.65,10,False,6.076498848962134,3.3709113205370755,30
30,10,0.7,0.05,0.65,20,False,4.560417981087651,3.574330935843977,30
30,10,0.7,0.05,0.65,35,False,5.256238407622937,2.3626495216584043,30
30,10,0.7,0.05,0.75,10,False,9.53079614618379,4.843523510395981,30
30,10,0.7,0.05,0.75,20,False,9.194487200941216,5.433142817717292,30
30,10,0.7,0.05,0.75,35,False,8.28063292479363,2.2550918311704127,30
30,10,0.8,0.01,0.55,10,False,6.748097710870614,3.6435904395440497,30
30,10,0.8,0.01,0.55,20,False,5.989714563151692,3.753342316718927,30
30,10,0.8,0.01,0.55,35,False,9.580126118052108,4.397923212449322,30
30,10,0.8,0.01,0.65,10,False,9.757152144096874,4.87244858486847,30
30,10,0.8,0.01,0.65,20,False,11.362105759538121,6.0588794291548,30
30,10,0.8,0.01,0.65,35,False,5.162293417617627,1.5740829057191756,30
30,10,0.8,0.01,0.75,10,False,10.725904679542525,2.836864184075174,30
30,10,0.8,0.01,0.75,20,False,9.321970794408966,3.1519332034821845,30
30,10,0.8,0.01,0.75,35,False,9.152587236837626,5.986649357892742,30
30,10,0.8,0.03,0.55,10,False,7.2374911039499805,4.936636606682132,30
30,10,0.8,0.03,0.55,20,False,8.731996165039549,3.7155928152781086,30
30,10,0.8,0.03,0.55,35,False,5.711648886771161,1.9285665430261316,30
30,10,0.8,0.03,0.65,10,False,7.297981249803332,3.4837895197251605,30
30,10,0.8,0.03,0.65,20,False,4.452417289451161,2.441037546646865,30
30,10,0.8,0.03,0.65,35,False,4.844110334370051,2.0679729482154166,30
30,10,0.8,0.03,0.75,10,False,7.248395196727518,3.88278410488892,30
30,10,0.8,0.03,0.75,20,False,12.500355770934146,4.509759903068466,30
30,10,0.8,0.03,0.75,35,False,5.8560549000897915,2.598549169271204,30
30,10,0.8,0.05,0.55,10,False,5.592269945882519,1.834467277412806,30
30,10,0.8,0.05,0.55,20,False,5.535168593371342,2.9627518663714065,30
30,10,0.8,0.05,0.55,35,False,5.118471459504918,1.8844833375861514,30
30,10,0.8,0.05,0.65,10,False,4.071933155113174,1.5533572185447762,30
30,10,0.8,0.05,0.65,20,False,4.972511802285653,1.6534525530844795,30
30,10,0.8,0.05,0.65,35,False,6.039197106560646,1.8278972870164003,30
30,10,0.8,0.05,0.75,10,False,7.537675695091851,3.564437024672004,30
30,10,0.8,0.05,0.75,20,False,8.073421241841325,4.111317816740332,30
30,10,0.8,0.05,0.75,35,False,9.165351273851275,4.167286138815644,30
