generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
30,10,0.6,0.03,0.75,20,True,-68.99137546937587,9.222984629650979,30
30,10,0.6,0.03,0.75,35,True,-64.25780275632859,6.654331708643239,30
30,10,0.6,0.05,0.55,10,True,-69.20174329396434,6.231736442538686,30
30,10,0.6,0.05,0.55,20,True,-64.65462826114388,6.706349567838813,30
30,10,0.6,0.05,0.55,35,True,-71.41353933957562,5.617594046273842,30
30,10,0.6,0.05,0.65,10,True,-69.90645843949682,5.23061718319731,30
30,10,0.6,0.05,0.65,20,True,-73.68718985719335,9.253941549438162,30
30,10,0.6,0.05,0.65,35,True,-71.38356960103359,6.505859543887951,30
30,10,0.6,0.05,0.75,10,True,-64.30583714737566,4.255372692362757,30
30,10,0.6,0.05,0.75,20,True,-69.44125462274313,5.750499318309309,30
30,10,0.6,0.05,0.75,35,True,-69.1705044472425,5.361966660627484,30
30,10,0.7,0.01,0.55,10,True,-59.9104918882176,6.664263827813098,30
30,10,0.7,0.01,0.55,20,True,-64.2530799174894,5.59444577619688,30
30,10,0.7,0.01,0.55,35,True,-66.4573957113538,7.575137493114219,30
30,10,0.7,0.01,0.65,10,True,-65.13362379214381,5.935327192050407,30
30,10,0.7,0.01,0.65,20,True,-60.43488211931236,6.87246388251247,30
30,10,0.7,0.01,0.65,35,True,-70.61034329879897,5.137524865744842,30
30,10,0.7,0.01,0.75,10,True,-64.5105880872283,4.7320333722261845,30
30,10,0.7,0.01,0.75,20,True,-67.52087320458315,7.285911458455804,30
30,10,0.7,0.01,0.75,35,True,-62.72992347361895,8.89391054070329,30
30,10,0.7,0.03,0.55,10,True,-65.31706496215581,4.530383364504423,30
30,10,0.7,0.03,0.55,20,True,-67.0873379375011,10.135651261473656,30
30,10,0.7,0.03,0.55,35,True,-62.61762916781717,5.577802228743657,30
30,10,0.7,0.03,0.65,10,True,-75.39987809974535,4.389433521438221,30
30,10,0.7,0.03,0.65,20,True,-66.74728395752628,2.84617134742203,30
30,10,0.7,0.03,0.65,35,True,-63.74386472837402,9.355379779438096,30
30,10,0.7,0.03,0.75,10,True,-75.89447955069335,4.64766657717045,30
30,10,0.7,0.03,0.75,20,True,-70.39845504359758,6.618436176328118,30
30,10,0.7,0.03,0.75,35,True,-73.32390293401498,4.762516356414384,30
30,10,0.7,0.05,0.55,10,True,-75.17137102857131,5.600642474967979,30
30,10,0.7,0.05,0.55,20,True,-65.26167176246985,4.977630819038989,30
30,10,0.7,0.05,0.55,35,True,-70.14715861154242,6.7951521840205125,30
30,10,0.7,0.05,0.65,10,True,-72.81181734231602,9.238771968623611,30
30,10,0.7,0.05,0.65,20,True,-75.0689425703195,4.051584511673491,30
30,10,0.7,0.05,0.65,35,True,-71.43004981060639,5.447496633265219,30
30,10,0.7,0.05,0.75,10,True,-74.03519393802992,2.30001017015272,30
30,10,0.7,0.05,0.75,20,True,-68.99392931687859,8.919699635403708,30
30,10,0.7,0.05,0.75,35,True,-69.57501399906508,5.151991005361235,30
30,10,0.8,0.01,0.55,10,True,-67.36319145037925,2.363372099889343,30
30,10,0.8,0.01,0.55,20,True,-62.832710726985496,2.620078615416232,30
30,10,0.8,0.01,0.55,35,True,-62.61497843367254,12.176455723512865,30
30,10,0.8,0.01,0.65,10,True,-67.11222603874104,6.701343913066674,30
30,10,0.8,0.01,0.65,20,True,-62.24756521198461,10.975111784319877,30
30,10,0.8,0.01,0.65,35,True,-65.60901220136033,7.475744018473178,30
30,10,0.8,0.01,0.75,10,True,-68.60873533498372,2.4315834675166315,30
30,10,0.8,0.01,0.75,20,True,-66.26950371478115,7.608101875750854,30
30,10,0.8,0.01,0.75,35,True,-62.031419021240644,4.832458352617793,30
30,10,0.8,0.03,0.55,10,True,-68.20847151155041,9.840293044877493,30
30,10,0.8,0.03,0.55,20,True,-67.4003919440539,5.5046814254800776,30
30,10,0.8,0.03,0.55,35,True,-69.35350500429634,6.506457746401994,30
30,10,0.8,0.03,0.65,10,True,-66.12950935530183,2.438931581807357,30
30,10,0.8,0.03,0.65,20,True,-66.63065728590107,8.498975789118022,30
30,10,0.8,0.03,0.65,35,True,-67.88485156138806,8.028517885320959,30
30,10,0.8,0.03,0.75,10,True,-74.96073787127841,6.546609479934145,30
30,10,0.8,0.03,0.75,20,True,-70.98804314838681,5.110997973243428,30
30,10,0.8,0.03,0.75,35,True,-67.19468165110298,4.122686962689706,30
30,10,0.8,0.05,0.55,10,True,-67.93423644974216,7.784116673187576,30
30,10,0.8,0.05,0.55,20,True,-68.50711625751518,2.7744090633128624,30
30,10,0.8,0.05,0.55,35,True,-71.36489486639103,5.262181425387488,30
30,10,0.8,0.05,0.65,10,True,-68.60161967511957,6.465184036773531,30
30,10,0.8,0.05,0.65,20,True,-69.58720142658557,7.65477849809273,30
30,10,0.8,0.05,0.65,35,True,-69.69039533616566,3.957675510586864,30
30,10,0.8,0.05,0.75,10,True,-67.14912565594554,4.556457332757615,30
30,10,0.8,0.05,0.75,20,True,-66.79532171768098,8.827051075703393,30
30,10,0.8,0.05,0.75,35,True,-67.10381909077853,5.573614299226242,30
30,50,0.6,0.01,0.55,10,True,-76.54631638571475,3.9415202854932074,30
30,50,0.6,0.01,0.55,20,True,-77.0915770159244,5.4024523112613885,30
30,50,0.6,0.01,0.55,35,True,-77.70075762643535,2.08743241008591,30
30,50,0.6,0.01,0.65,10,True,-77.60785848180696,3.2431908066702895,30
30,50,0.6,0.01,0.65,20,True,-77.62834426946907,3.8516678348885405,30
30,50,0.6,0.01,0.65,35,True,-76.02080139820508,3.392254738977107,30
30,50,0.6,0.01,0.75,10,True,-77.52273679497165,2.9865428357574504,30
30,50,0.6,0.01,0.75,20,True,-79.5251855492262,1.1994740867574825,30
30,50,0.6,0.01,0.75,35,True,-77.70253177602905,3.5119048321900657,30
30,50,0.6,0.03,0.55,10,True,-76.44817968979667,3.9884486339225607,30
30,50,0.6,0.03,0.55,20,True,-78.1807128544993,1.5649947377172904,30
30,50,0.6,0.03,0.55,35,True,-79.52391534857999,1.005479495567871,30
30,50,0.6,0.03,0.65,10,True,-76.83354393310563,3.9860224843560155,30
30,50,0.6,0.03,0.65,20,True,-79.32390756517772,0.9204062407594024,30
30,50,0.6,0.03,0.65,35,True,-79.51286384134946,0.7326855717997,30
30,50,0.6,0.03,0.75,10,True,-76.17727814040543,4.354005875660449,30
30,50,0.6,0.03,0.75,20,True,-77.77929330937688,3.452400398608831,30
30,50,0.6,0.03,0.75,35,True,-78.71095977328073,1.8068456915893654,30
30,50,0.6,0.05,0.55,10,True,-78.32116217981213,2.506059043795242,30
30,50,0.6,0.05,0.55,20,True,-77.17654060940788,2.9877557663423975,30
30,50,0.6,0.05,0.55,35,True,-78.76769380919295,1.7726561300533474,30
30,50,0.6,0.05,0.65,10,True,-78.00192439014707,3.543298154941382,30
30,50,0.6,0.05,0.65,20,True,-78.7823873616508,1.9662218594358791,30
30,50,0.6,0.05,0.65,35,True,-79.03724325856868,1.866651363603966,30
30,50,0.6,0.05,0.75,10,True,-77.82063343958784,3.4385831423732545,30
30,50,0.6,0.05,0.75,20,True,-78.37907037952615,3.441571559552008,30
