generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
21,84,0.7044,0.0108,0.6145,24,-3.9032623264419875,-6.1316341063592015,0.2567435598344273
21,82,0.7044,0.0257,0.5871,16,-3.865644462945378,-6.183825270584454,0.43636161527815237
21,84,0.7044,0.0257,0.6145,24,-3.8199531190969753,-6.110749038318692,0.3815918384434332
21,88,0.7044,0.0218,0.7452,24,-3.559488168583852,-5.893212511597476,0.46744868602724593
21,88,0.7949,0.0108,0.6145,24,-3.5295533750394097,-5.923116147406373,0.5871255447339253
21,84,0.7044,0.0218,0.7452,24,-3.161175879189026,-5.722659131662905,0.9229665049477568
32,84,0.7044,0.0108,0.6145,24,-2.7924894435558034,-6.1423729457583125,0.2997670044050178
21,82,0.7044,0.0218,0.5905,24,-4.291633696457129,-6.441175262636251,0.09908313235824336
18,88,0.7044,0.0218,0.7452,24,-4.240206579068663,-6.16955317263457,0.2586931871318157
21,84,0.7044,0.0257,0.7202,24,-4.217978975878912,-6.38140894277745,0.1268599337970751
21,84,0.7044,0.0257,0.5905,24,-4.215719153710891,-6.395989383003127,0.1605404585844721
21,88,0.7031,0.0218,0.7452,24,-4.052192090219286,-6.255791777605083,0.20719937477159384
18,30,0.7044,0.0218,0.7452,24,-4.016853494436299,-6.096745518646125,0.5597840484196513
21,82,0.7044,0.0257,0.5905,16,-3.9950836170452075,-6.220756989427563,0.251346744764711
21,88,0.7044,0.0108,0.6145,24,-3.906491900894063,-6.097980728597214,0.18297765540630287
21,88,0.7044,0.0218,0.7452,24,-3.8395590108959863,-6.111975945814538,0.3448338698371035
21,82,0.7949,0.0218,0.7452,24,-3.7521575338965127,-6.086792596709975,0.4692701256269241
21,84,0.7044,0.0257,0.5905,24,-3.6624871748637715,-6.040610900282669,0.5562474508377951
21,84,0.7044,0.0218,0.6875,24,-3.5546041480578947,-5.8783845711578815,0.447560846199974
21,82,0.7044,0.0218,0.7452,24,-3.5300936764661697,-5.815569421758472,0.3709514905846044
21,84,0.7949,0.0218,0.7452,24,-3.4038253097928997,-5.930859167149408,0.8540677147130156
21,12,0.7044,0.0108,0.6145,16,-1.3588967742564608,-4.40012364320756,1.8824537379021977
18,84,0.7044,0.0257,0.7452,24,-4.491681459076511,-6.349230098210442,0.11509727826786308
21,84,0.7044,0.0257,0.7202,24,-4.337698967636493,-6.471793437419717,0.06818893956644911
18,88,0.7044,0.0218,0.7452,24,-4.312178952768578,-6.205845831624869,0.1873337577125821
21,82,0.7044,0.0218,0.5905,24,-4.281171062057087,-6.422007558209655,0.08167299230513532
21,82,0.7044,0.0218,0.5905,24,-4.231859455916341,-6.404509143524773,0.1452993752168653
20,88,0.7044,0.0218,0.7452,24,-4.122742175737012,-6.230071422922846,0.21465849437166648
21,84,0.7044,0.0257,0.5905,35,-4.092171784228174,-6.345712822082055,0.30708207570776114
21,84,0.7044,0.0257,0.5905,24,-4.031616953225923,-6.274671986231889,0.2861100660119309
21,88,0.7031,0.0197,0.7452,24,-4.016448570448798,-6.200139322689715,0.16738150448183237
21,82,0.7044,0.0257,0.5905,16,-3.905081184637678,-6.197187833111534,0.384213296947711
21,82,0.7044,0.0218,0.5905,34,-3.9047961494410592,-6.147494560859553,0.28539682283698636
21,88,0.7031,0.0218,0.7452,24,-3.701296525505979,-5.970980217257149,0.33936738350233986
18,88,0.7031,0.0218,0.7452,24,-3.681212650144646,-5.742117079696858,0.5218088591044246
18,88,0.7044,0.0218,0.7452,24,-3.524123224801067,-5.764912811644697,0.8815791736872606
18,30,0.7044,0.0218,0.7452,24,-2.8038775252189376,-5.172733661924296,1.1377122734107166
18,88,0.7044,0.0218,0.7452,24,-4.489654931571006,-6.368151811412497,0.15699375968298296
21,84,0.7044,0.0257,0.7202,24,-4.246483276377544,-6.420461050055312,0.14795554735553693
21,84,0.7044,0.0257,0.5905,35,-4.204621387046654,-6.3837846562183005,0.1583265383432923
21,82,0.7044,0.0218,0.5905,24,-4.178829987994908,-6.382627785512672,0.20759559503552905
18,84,0.7044,0.0257,0.7452,24,-4.072247946571878,-6.077117850906937,0.40973980867011867
21,82,0.7044,0.0257,0.5905,24,-4.065885249025836,-6.343130979900727,0.35449146174978174
18,82,0.691,0.0218,0.7452,24,-4.0097233479165055,-5.9941378902141915,0.36882908459537167
21,82,0.7044,0.0218,0.5905,24,-3.9762169713456976,-6.151592100212611,0.15075025773382583
21,82,0.7044,0.0218,0.5905,24,-3.8017302191132685,-6.0322996437174385,0.2611388492083391
18,88,0.7044,0.0257,0.5649,24,-3.6795187407011953,-5.724818460341371,0.4905994392803516
27,84,0.7044,0.0257,0.7202,24,-3.646203844447082,-6.3894922546389274,0.08657682038368998
18,84,0.7044,0.0257,0.7452,24,-3.315768623000694,-5.523121104846069,0.814704963690752
20,88,0.7044,0.0218,0.7452,24,-3.123853327231677,-5.262556780163101,0.2774069058628489
33,84,0.7044,0.0257,0.7202,24,-3.013865432855893,-6.364819401634752,0.10190793755771807
21,88,0.7044,0.0218,0.7452,12,-2.658986184363864,-5.301386640694182,1.084800912660636
18,88,0.7044,0.0218,0.7452,24,-4.618488360890692,-6.450297809346172,0.06361889691096144
18,88,0.7044,0.0218,0.7452,24,-4.4452401068329666,-6.360045829475585,0.2296114452852371
18,88,0.7044,0.0218,0.7452,24,-4.365688309598021,-6.280209974111527,0.22904332902701285
21,84,0.7044,0.0218,0.7452,24,-4.305653077456389,-6.430320847778178,0.049335540643577126
21,82,0.7044,0.0257,0.5905,24,-4.290306561269716,-6.414436503498375,0.04825988445731602
21,82,0.7044,0.0218,0.5905,24,-4.276235406350189,-6.409091137759809,0.0657114628192401
18,82,0.7044,0.043,0.5905,24,-4.269582609857474,-6.204429323320938,0.269693426926929
21,88,0.7044,0.0218,0.7202,24,-4.240593445546436,-6.39578724955224,0.11038760801160835
21,84,0.7044,0.0257,0.5905,35,-4.221188170453477,-6.400119598117332,0.15786285532771135
21,82,0.7044,0.0218,0.5905,24,-4.163345655021537,-6.276446700569313,0.02620209109555167
21,84,0.7044,0.0257,0.7202,24,-3.9898928652637546,-6.186856087545182,0.19392644456285607
21,84,0.7044,0.0257,0.5905,24,-3.9812321452940993,-6.183517211243459,0.20457013189872045
21,84,0.7044,0.0257,0.5905,35,-3.9002985501572787,-6.15286298507989,0.305128869845223
18,84,0.7044,0.0257,0.7452,24,-3.522205825901999,-5.632713781044348,0.6210159102846984
18,82,0.691,0.0218,0.7452,24,-3.2011121531859743,-5.398684173644496,0.7951440409170447
18,82,0.7044,0.043,0.5905,24,-4.5674587448844255,-6.449225960531733,0.1635344312946154
18,88,0.7044,0.0218,0.7452,24,-4.531026144217645,-6.392609395086761,0.12316650173823247
18,84,0.7044,0.0218,0.7452,24,-4.487837763052426,-6.3898815914706155,0.20408765683637864
18,88,0.6148,0.0218,0.7452,24,-4.454107557405458,-6.270192822133136,0.0321705294553551
18,88,0.7044,0.0218,0.7452,24,-4.295509635690335,-6.2403017065106585,0.28958414164064794
18,88,0.7044,0.0218,0.7452,24,-4.249423710881316,-6.126496855616631,0.15414628947063083
21,82,0.7044,0.0257,0.5905,24,-4.223252791289479,-6.41011590723091,0.17372623188286174
18,88,0.6698,0.0218,0.7452,24,-4.034470234938633,-6.045872545924857,0.4228046219724481
18,88,0.7044,0.0218,0.7452,24,-3.999765903666482,-6.030510478390487,0.4614891494480094
21,84,0.7044,0.0218,0.7452,24,-3.7430808382023737,-5.906510938416471,0.12686020042819393
21,82,0.7044,0.0218,0.5905,24,-3.5946970305360195,-6.048075658446966,0.7067572558218932
18,88,0.7044,0.0218,0.7452,24,-3.575432307446351,-5.881615606447804,1.0123665980029068
21,46,0.7044,0.0257,0.5905,24,-3.2515116764141507,-5.715636197442388,0.7282490420564741
35,82,0.7044,0.0257,0.5905,24,-2.891380128659497,-6.454706473269143,0.1266526892192906
47,88,0.7044,0.0218,0.7452,24,-1.7702557536057926,-6.501826111647009,0.06314071608243249
18,82,0.7044,0.043,0.5905,24,-4.56880884261767,-6.432101259727569,0.1265848342197981
18,84,0.7044,0.0218,0.7452,24,-4.53242141065239,-6.426660871152368,0.18847892099995756
18,88,0.7044,0.0218,0.7452,24,-4.323128994792514,-6.219983451636986,0.19370891368894408
18,88,0.7044,0.0218,0.7452,24,-4.304103295967865,-6.178607370177845,0.1490081484199618
18,88,0.7044,0.043,0.7452,24,-4.2296178689486545,-6.184179005022648,0.3091222721479885
18,88,0.7044,0.0218,0.7452,24,-4.185336214398383,-6.052060105526166,0.13344778225556503
18,88,0.7044,0.0218,0.7452,24,-4.136958374302378,-6.102920912163254,0.33192507572175156
18,82,0.7044,0.043,0.7452,24,-4.04274019198422,-6.143610842554956,0.6017413011414735
21,82,0.7044,0.0257,0.5905,24,-3.9381897741396457,-6.168515211849667,0.2606508754200419
18,88,0.7044,0.0218,0.7452,24,-3.9234207969279415,-6.046018711958196,0.6451958300605091
18,88,0.6148,0.0218,0.7452,24,-3.92040571677978,-5.929462652122649,0.41811387068573935
18,88,0.6148,0.0218,0.7452,24,-3.7229556359393934,-5.8442270277561255,0.6425427836334648
18,84,0.7044,0.0218,0.6616,24,-3.4329837006947557,-5.669502656209909,0.8730379110303076
18,88,0.7044,0.0218,0.7452,24,-2.9370768439525534,-5.539921870357183,1.6056900528092601
48,88,0.6148,0.0218,0.7452,24,-1.5953823679512285,-6.451624952713734,0.11248516952501075
18,82,0.7044,0.043,0.5905,24,-4.635368674619383,-6.474423234686048,0.07810912013333045
18,84,0.7044,0.0218,0.7452,24,-4.5917620770338985,-6.450489622394813,0.11745509072182994
18,88,0.7044,0.0218,0.7452,24,-4.349939138363621,-6.300799693787331,0.3017211108474203
18,88,0.7044,0.0218,0.7452,24,-4.2040279932519375,-6.1769338344212485,0.3458116823386223
18,88,0.7044,0.043,0.7452,24,-4.187164017851823,-6.076045238381277,0.17776244105890782
18,96,0.7044,0.0218,0.5905,24,-4.178506624150219,-6.136614821556943,0.3162163948134489
18,88,0.7044,0.0218,0.7452,24,-4.135719147682047,-6.188355829803684,0.505273364243275
18,88,0.7044,0.0218,0.7452,24,-3.9804685147930465,-6.038979485932538,0.5170219422789831
18,19,0.7044,0.0218,0.7452,24,-3.8784207452334645,-5.913343029255732,0.46984456804453534
18,20,0.7044,0.0218,0.5905,24,-3.8717309603580867,-6.002578058354578,0.6616941959929827
14,88,0.7044,0.043,0.7452,24,-3.8016773661741423,-5.605551743362223,0.8077487543761596
18,88,0.7044,0.0218,0.7452,24,-3.6196489869099224,-5.839589756554768,0.8398815392896929
18,84,0.7044,0.0218,0.7452,24,-3.4206633216889886,-5.630665836588351,0.8200050297987249
18,88,0.7044,0.0218,0.7452,24,-3.1620206796121826,-5.260360673648783,0.5966799880732024
38,82,0.7044,0.0218,0.5905,24,-2.1801418307651557,-6.0356540035265445,0.11102434552277739
18,88,0.7044,0.0218,0.7452,24,-4.684551045576152,-6.498599398593168,0.02809670603403332
18,88,0.7044,0.0218,0.7452,24,-4.363567103354055,-6.274439992334569,0.22174577796102976
18,82,0.7044,0.0218,0.7452,24,-4.334038106159344,-6.183338921481441,0.09860163064419504
18,82,0.7044,0.043,0.5905,24,-4.317480499632556,-6.269024306998349,0.30308761473158646
18,88,0.7764,0.0218,0.7452,24,-4.246497096385264,-6.149447368141818,0.20590054351310785
18,88,0.6054,0.043,0.7452,24,-4.2443182773995565,-6.2015018006286375,0.31436704645816227
18,84,0.7044,0.043,0.5905,24,-4.217253747239936,-6.1790679703241524,0.32362844616843234
18,88,0.7044,0.043,0.7452,24,-4.215557655803435,-6.127240188076668,0.22336506454646526
18,88,0.7044,0.0218,0.7452,24,-4.2116043117240505,-6.159413866146924,0.2956191088457467
